solvent_original,canonical_solvent_smiles,is_valid_rdkit,is_environment_label,deep4chem_row_count,molecular_weight,exact_molecular_weight,logp,molar_refractivity,tpsa,num_hbond_donors,num_hbond_acceptors,num_rotatable_bonds,ring_count,aromatic_ring_count,heavy_atom_count,num_heteroatoms,fraction_csp3,formal_charge,num_valence_electrons,dielectric_constant,refractive_index,dipole_moment,hbond_donor,hbond_acceptor,polarity_ET30,existing_solvent_match
O=P(c1ccccc1)(c1ccccc1)n1c2ccccc2c2cc(-n3c4ccccc4c4ccccc43)ccc21,O=P(c1ccccc1)(c1ccccc1)n1c2ccccc2c2cc(-n3c4ccccc4c4ccccc43)ccc21,True,False,1,532.5830000000002,532.17045005,8.668800000000001,168.93949999999964,26.93,0,1,4,8,8,40,4,0.0,0,190,,,,,,,
O=P(c1ccccc1)(c1ccccc1)n1c2ccccc2c2ccccc21,O=P(c1ccccc1)(c1ccccc1)n1c2ccccc2c2ccccc21,True,False,1,367.3880000000001,367.112600826,5.571700000000004,114.60050000000003,22.0,0,1,3,5,5,27,3,0.0,0,130,,,,,,,
O=P1(c2ccccc2)C(c2cccs2)=C(c2cccs2)c2ccccc21,O=P1(c2ccccc2)C(c2cccs2)=C(c2cccs2)c2ccccc21,True,False,1,390.46900000000005,390.03019373,6.0537000000000045,114.3125,17.07,0,3,3,5,4,26,4,0.0,0,126,,,,,,,
O=P1(c2ccccc2)C(c2ccsc2)=C(c2ccsc2)c2ccccc21,O=P1(c2ccccc2)C(c2ccsc2)=C(c2ccsc2)c2ccccc21,True,False,1,390.46900000000005,390.03019373,6.0537000000000045,114.3125,17.07,0,3,3,5,4,26,4,0.0,0,126,,,,,,,
O=P1(c2ccccc2)C2=C(c3ccccc31)S(=O)(=O)c1ccccc12,O=P1(c2ccccc2)C2=C(c3ccccc31)S(=O)(=O)c1ccccc12,True,False,1,364.3620000000001,364.032301906,3.627200000000003,100.20030000000001,51.21,0,3,1,5,3,25,5,0.0,0,122,,,,,,,
O=P1(c2ccccc2)c2ccccc2-c2sc3ccccc3c21,O=P1(c2ccccc2)c2ccccc2-c2sc3ccccc3c21,True,False,1,332.36400000000003,332.042472666,4.521100000000003,100.21150000000002,17.07,0,2,1,5,4,23,3,0.0,0,110,,,,,,,
O=S(=O)([O-])CCCC[n+]1c(C=Cc2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc2)sc2ccccc21,O=S(=O)([O-])CCCC[n+]1c(C=Cc2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc2)sc2ccccc21,True,False,1,627.8310000000001,627.190185916,8.692000000000004,185.5321999999995,61.080000000000005,0,4,11,6,6,45,6,0.10256410256410256,0,224,,,,,,,
O=S(=O)(c1ccc(-c2ccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccccc3)cc2)cc1)c1ccc(-c2ccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccccc3)cc2)cc1,O=S(=O)(c1ccc(-c2ccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccccc3)cc2)cc1)c1ccc(-c2ccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccccc3)cc2)cc1,True,False,1,955.1549999999999,954.302847584,16.477999999999973,299.3598000000005,69.78,0,4,8,14,14,73,7,0.0,0,344,,,,,,,
O=S(=O)(c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1)c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,O=S(=O)(c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1)c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,True,False,1,700.8630000000002,700.218449264,12.04759999999998,217.8857999999995,44.0,0,2,6,10,10,53,5,0.0,0,252,,,,,,,
O=S(=O)(c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1)c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1,O=S(=O)(c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1)c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1,True,False,1,700.8630000000002,700.2184492639999,12.04759999999998,217.88579999999948,44.0,0,2,6,10,10,53,5,0.0,0,252,,,,,,,
O=S(=O)(c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,O=S(=O)(c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,True,False,1,548.6670000000003,548.155849008,8.713600000000001,167.01379999999966,44.0,0,2,4,8,8,41,5,0.0,0,196,,,,,,,
O=S(=O)(c1ccc(N2c3ccccc3Sc3ccccc32)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,O=S(=O)(c1ccc(N2c3ccccc3Sc3ccccc32)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,True,False,1,580.7340000000003,580.127920008,9.550899999999995,171.48079999999965,42.31,0,4,4,8,7,42,6,0.0,0,202,,,,,,,
O=S(=O)(c1ccc2c(c1)c1ccccc1n2-c1ccccc1)c1ccc2c(c1)c1ccccc1n2-c1ccccc1,O=S(=O)(c1ccc2c(c1)c1ccccc1n2-c1ccccc1)c1ccc2c(c1)c1ccccc1n2-c1ccccc1,True,False,1,548.6670000000003,548.155849008,8.713600000000001,167.01379999999966,44.0,0,2,4,8,8,41,5,0.0,0,196,,,,,,,
O=S(=O)(c1cccc(-n2c3ccccc3c3ccccc32)c1)c1cccc(-n2c3ccccc3c3ccccc32)c1,O=S(=O)(c1cccc(-n2c3ccccc3c3ccccc32)c1)c1cccc(-n2c3ccccc3c3ccccc32)c1,True,False,1,548.6670000000001,548.155849008,8.713600000000001,167.01379999999966,44.0,0,2,4,8,8,41,5,0.0,0,196,,,,,,,
O=S(=O)(c1cccc(N2c3ccccc3Oc3ccccc32)c1)c1cccc(N2c3ccccc3Oc3ccccc32)c1,O=S(=O)(c1cccc(N2c3ccccc3Oc3ccccc32)c1)c1cccc(N2c3ccccc3Oc3ccccc32)c1,True,False,1,580.6650000000002,580.145678248,9.670399999999995,167.84979999999965,59.08,0,6,4,8,6,43,7,0.0,0,208,,,,,,,
O=S(=O)(c1cccc(N2c3ccccc3Sc3ccccc32)c1)c1cccc(N2c3ccccc3Sc3ccccc32)c1,O=S(=O)(c1cccc(N2c3ccccc3Sc3ccccc32)c1)c1cccc(N2c3ccccc3Sc3ccccc32)c1,True,False,1,612.8010000000002,612.099991008,10.38819999999999,175.94779999999963,40.620000000000005,0,6,4,8,6,43,7,0.0,0,208,,,,,,,
O=S1(=O)C(c2cccs2)=C(c2cccs2)c2ccccc21,O=S1(=O)C(c2cccs2)=C(c2cccs2)c2ccccc21,True,False,1,330.45500000000004,329.98429256000003,4.513500000000002,88.18180000000001,34.14,0,4,2,4,3,21,5,0.0,0,104,,,,,,,
O=S1(=O)C(c2ccsc2)=C(c2ccsc2)c2ccccc21,O=S1(=O)C(c2ccsc2)=C(c2ccsc2)c2ccccc21,True,False,1,330.45500000000004,329.98429256000003,4.513500000000002,88.18180000000001,34.14,0,4,2,4,3,21,5,0.0,0,104,,,,,,,
O=S1(=O)CCCC1,O=S1(=O)CCCC1,True,False,1,120.173,120.024500496,0.19500000000000006,27.88779999999999,34.14,0,2,0,1,0,7,3,1.0,0,42,,,,,,,
O=S1(=O)c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2C2(c3ccccc3-c3ccccc32)c2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc21,O=S1(=O)c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2C2(c3ccccc3-c3ccccc32)c2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc21,True,False,1,863.054,862.265399456,14.724099999999973,268.7477999999997,44.0,0,2,4,14,12,66,5,0.01639344262295082,0,310,,,,,,,
O=S1(=O)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2C2(c3ccccc3-c3ccccc32)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,O=S1(=O)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2C2(c3ccccc3-c3ccccc32)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,True,False,1,867.086,866.296699584,15.469499999999966,269.43579999999963,40.620000000000005,0,4,8,12,10,66,5,0.01639344262295082,0,314,,,,,,,
O=S1(=O)c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)cc2C2(c3cc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)ccc31)c1cc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)ccc1S(=O)(=O)c1ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)cc12,O=S1(=O)c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)cc2C2(c3cc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)ccc31)c1cc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)ccc1S(=O)(=O)c1ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)cc12,True,False,1,1409.705,1408.4055984,23.41810000000005,434.75560000000127,88.0,0,4,8,22,20,107,10,0.010309278350515464,0,504,,,,,,,
O=S1(=O)c2ccccc2-c2c1c1ccccc1p2-c1ccccc1,O=S1(=O)c2ccccc2-c2c1c1ccccc1p2-c1ccccc1,True,False,1,348.363,348.037387286,5.628800000000004,98.88080000000001,34.14,0,2,1,5,4,24,4,0.0,0,116,,,,,,,
O=S1(=O)c2ccccc2C2(c3cc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)ccc3-c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc32)c2ccccc21,O=S1(=O)c2ccccc2C2(c3cc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)ccc3-c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc32)c2ccccc21,True,False,1,863.0539999999999,862.265399456,14.724099999999968,268.7477999999997,44.0,0,2,4,14,12,66,5,0.01639344262295082,0,310,,,,,,,
O=S1(=O)c2ccccc2C2(c3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc3-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc32)c2ccccc21,O=S1(=O)c2ccccc2C2(c3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc3-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc32)c2ccccc21,True,False,1,867.0859999999999,866.296699584,15.469499999999963,269.43579999999963,40.620000000000005,0,4,8,12,10,66,5,0.01639344262295082,0,314,,,,,,,
O=S1(=O)c2ccccc2Oc2cc(N3c4ccccc4C4(c5ccccc53)c3ccccc3N(c3ccc5c(c3)Oc3ccccc3S5(=O)=O)c3ccccc34)ccc21,O=S1(=O)c2ccccc2Oc2cc(N3c4ccccc4C4(c5ccccc53)c3ccccc3N(c3ccc5c(c3)Oc3ccccc3S5(=O)=O)c3ccccc34)ccc21,True,False,1,806.9210000000002,806.1545286800002,11.512699999999986,225.16959999999952,93.22,0,8,2,12,8,59,10,0.02040816326530612,0,284,,,,,,,
O=[N+]([O-])C1CCCCC1,O=[N+]([O-])C1CCCCC1,True,False,1,129.15900000000002,129.078978592,1.5957999999999999,33.86739999999999,43.14,0,2,1,1,0,9,3,1.0,0,52,,,,,,,
O=[N+]([O-])c1ccc(NC=CC=[NH+]c2ccc([N+](=O)[O-])cc2)cc1,O=[N+]([O-])c1ccc(NC=CC=[NH+]c2ccc([N+](=O)[O-])cc2)cc1,True,False,1,313.29300000000006,313.09313131609,1.9116999999999997,85.6422,112.28,2,5,6,2,2,23,8,0.0,1,116,,,,,,,
O=[N+]([O-])c1ccc2c(ccc3[n+]2[B-](F)(F)n2c-3cc3c4ccccc4c4ccccc4c32)c1,O=[N+]([O-])c1ccc2c(ccc3[n+]2[B-](F)(F)n2c-3cc3c4ccccc4c4ccccc4c32)c1,True,False,1,437.21400000000017,437.114713528,6.048000000000004,125.50739999999999,51.95,0,2,1,7,6,33,8,0.0,0,158,,,,,,,
O=[N+]([O-])c1cccc2c1ccc1[n+]2[B-](F)(F)n2c-1cc1c3ccccc3c3ccccc3c12,O=[N+]([O-])c1cccc2c1ccc1[n+]2[B-](F)(F)n2c-1cc1c3ccccc3c3ccccc3c12,True,False,1,437.21400000000017,437.114713528,6.048000000000004,125.5074,51.95,0,2,1,7,6,33,8,0.0,0,158,,,,,,,
O=[N+]([O-])c1ccccc1O,O=[N+]([O-])c1ccccc1O,True,False,1,139.10999999999999,139.02694302,1.3003999999999998,34.76120000000001,63.370000000000005,1,3,1,1,1,10,4,0.0,0,52,,,,,,,
O=c1[nH]c2[n+](c3ccccc13)[B-](F)(F)Oc1ccccc1-2,O=c1[nH]c2[n+](c3ccccc13)[B-](F)(F)Oc1ccccc1-2,True,False,1,286.046,286.07251436800004,2.0976999999999997,74.19570000000002,45.97,1,2,0,4,3,21,7,0.0,0,104,,,,,,,
O=c1c(Cl)c(Nc2ccccc2-c2nc3ccccc3s2)c1=O,O=c1c(Cl)c(Nc2ccccc2-c2nc3ccccc3s2)c1=O,True,False,1,340.7910000000001,340.00732620800005,3.9563000000000015,94.70270000000002,59.06,1,5,3,4,4,23,6,0.0,0,112,,,,,,,
O=c1c(N(c2ccccc2)c2ccc3ccccc3c2)c([O-])c1=[N+](c1ccccc1)c1ccc2ccccc2c1,O=c1c(N(c2ccccc2)c2ccc3ccccc3c2)c([O-])c1=[N+](c1ccccc1)c1ccc2ccccc2c1,True,False,1,516.6000000000003,516.183778008,7.207800000000006,161.69799999999967,46.38,0,3,5,7,7,40,4,0.0,0,190,,,,,,,
O=c1c(N(c2ccccc2)c2ccccc2)c([O-])c1=[N+](c1ccccc1)c1ccccc1,O=c1c(N(c2ccccc2)c2ccccc2)c([O-])c1=[N+](c1ccccc1)c1ccccc1,True,False,1,416.4800000000001,416.15247788,4.901400000000003,126.686,46.38,0,3,5,5,5,32,4,0.0,0,154,,,,,,,
O=c1c2cc(-n3c4ccccc4c4ccccc43)ccc2sc2ccc(-n3c4ccccc4c4ccccc43)cc12,O=c1c2cc(-n3c4ccccc4c4ccccc43)ccc2sc2ccc(-n3c4ccccc4c4ccccc43)cc12,True,False,1,542.6630000000002,542.145284324,9.608899999999993,174.2789999999997,26.93,0,2,2,9,9,41,4,0.0,0,192,,,,,,,
O=c1c2cc(Br)ccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,O=c1c2cc(Br)ccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,True,False,1,349.93100000000004,348.983360784,2.1978999999999997,78.1,38.77,0,2,0,4,3,21,8,0.0,0,104,,,,,,,
O=c1c2cc(Cl)ccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,O=c1c2cc(Cl)ccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,True,False,1,305.48,305.03387636400004,2.0888,75.41,38.77,0,2,0,4,3,21,8,0.0,0,104,,,,,,,
O=c1c2cc(F)ccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,O=c1c2cc(F)ccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,True,False,1,289.02500000000003,289.063426904,1.5744999999999996,70.35800000000002,38.77,0,2,0,4,3,21,8,0.0,0,104,,,,,,,
O=c1c2cc(I)ccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,O=c1c2cc(I)ccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,True,False,1,396.93100000000004,396.9694966840001,2.04,83.11699999999998,38.77,0,2,0,4,3,21,8,0.0,0,104,,,,,,,
O=c1c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2sc2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc12,O=c1c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2sc2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc12,True,False,1,698.8910000000002,698.239184708,13.688299999999973,225.8389999999995,23.550000000000004,0,4,8,9,9,53,4,0.0,0,252,,,,,,,
O=c1c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2sc2cccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c12,O=c1c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2sc2cccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c12,True,False,1,698.8910000000002,698.239184708,13.688299999999975,225.8389999999995,23.550000000000004,0,4,8,9,9,53,4,0.0,0,252,,,,,,,
O=c1c2ccc3c4c(ccc(c24)c2nc4c(F)c(F)c(F)c(F)c4n12)c(=O)n1c3nc2c(F)c(F)c(F)c(F)c21,O=c1c2ccc3c4c(ccc(c24)c2nc4c(F)c(F)c(F)c(F)c4n12)c(=O)n1c3nc2c(F)c(F)c(F)c(F)c21,True,False,1,556.3280000000001,556.020651128,5.4568,126.0480000000001,68.74000000000001,0,4,0,8,8,40,14,0.0,0,196,,,,,,,
O=c1c2ccc3c4c(ccc(c24)c2nc4c5ccccc5c5ccccc5c4n12)c(=O)n1c3nc2c3ccccc3c3ccccc3c21,O=c1c2ccc3c4c(ccc(c24)c2nc4c5ccccc5c5ccccc5c4n12)c(=O)n1c3nc2c3ccccc3c3ccccc3c21,True,False,1,612.6480000000001,612.15862588,8.956799999999998,196.40799999999973,68.74000000000001,0,4,0,12,12,48,6,0.0,0,220,,,,,,,
O=c1c2ccc3c4c(ccc(c24)c2nc4cccc5cccc(c54)n12)c(=O)n1c2cccc4cccc(nc31)c42,O=c1c2ccc3c4c(ccc(c24)c2nc4cccc5cccc(c54)n12)c(=O)n1c2cccc4cccc(nc31)c42,True,False,1,512.5280000000002,512.127325752,6.650400000000004,161.39599999999982,68.74000000000001,0,4,0,10,10,40,6,0.0,0,184,,,,,,,
O=c1c2ccc3c4c(ccc(c24)c2nc4ccccc4n12)c(=O)n1c2ccccc2nc31,O=c1c2ccc3c4c(ccc(c24)c2nc4ccccc4n12)c(=O)n1c2ccccc2nc31,True,False,1,412.40800000000013,412.09602562400005,4.344000000000004,126.38400000000003,68.74000000000001,0,4,0,8,8,32,6,0.0,0,148,,,,,,,
O=c1c2ccccc2c2nc3cc4c(C#C[Si](C5CCCCC5)(C5CCCCC5)C5CCCCC5)c5cc6nc7c8ccccc8c(=O)c8ccccc8c7nc6cc5c(C#C[Si](C5CCCCC5)(C5CCCCC5)C5CCCCC5)c4cc3nc2c2ccccc12,O=c1c2ccccc2c2nc3cc4c(C#C[Si](C5CCCCC5)(C5CCCCC5)C5CCCCC5)c5cc6nc7c8ccccc8c(=O)c8ccccc8c7nc6cc5c(C#C[Si](C5CCCCC5)(C5CCCCC5)C5CCCCC5)c4cc3nc2c2ccccc12,True,False,1,1239.8099999999997,1238.6289310519999,22.203800000000026,391.49600000000135,85.7,0,6,6,17,11,92,8,0.42857142857142855,0,462,,,,,,,
O=c1c2ccccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,O=c1c2ccccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,True,False,1,271.035,271.07284871599995,1.4353999999999998,70.40000000000002,38.77,0,2,0,4,3,20,7,0.0,0,98,,,,,,,
O=c1c2ccccc2sc2ccc(-n3c4ccccc4c4ccccc43)cc12,O=c1c2ccccc2sc2ccc(-n3c4ccccc4c4ccccc43)cc12,True,False,1,377.46800000000013,377.08743510000005,6.5118000000000045,119.94000000000001,22.0,0,2,1,6,6,28,3,0.0,0,132,,,,,,,
O=c1oc2ccccc2cc1-c1cn2ccccc2n1,O=c1oc2ccccc2cc1-c1cn2ccccc2n1,True,False,1,262.268,262.07422756,3.1077000000000012,76.67000000000002,47.510000000000005,0,3,1,4,4,20,4,0.0,0,96,,,,,,,
OC1CCCC1,OC1CCCC1,True,False,1,86.134,86.07316494,0.9213,24.474799999999988,20.23,1,1,0,1,0,6,1,1.0,0,36,,,,,,,
OCC(Cl)(Cl)Cl,OCC(Cl)(Cl)Cl,True,False,1,149.404,147.924947756,1.3489,27.375799999999995,20.23,1,1,0,0,0,6,4,1.0,0,38,,,,,,,
OCC(F)(F)C(F)F,OCC(F)(F)C(F)F,True,False,1,132.056,132.019827628,0.8791,18.0368,20.23,1,1,2,0,0,8,5,1.0,0,50,,,,,,,
OCC1CCCO1,OCC1CCCO1,True,False,1,102.13300000000001,102.06807956,0.15769999999999995,26.05979999999999,29.46,1,2,1,1,0,7,2,1.0,0,42,,,,,,,
OCCCCCO,OCCCCCO,True,False,1,104.149,104.083729624,0.14130000000000004,28.022599999999986,40.46,2,2,4,0,0,7,2,1.0,0,44,,,,,,,
OCCCCO,OCCCCO,True,False,1,90.122,90.06807956,-0.24880000000000008,23.405599999999993,40.46,2,2,3,0,0,6,2,1.0,0,38,,,,,,,
OCCCO,OCCCO,True,False,1,76.095,76.052429496,-0.6389,18.7886,40.46,2,2,2,0,0,5,2,1.0,0,32,,,,,,,
OCCCc1ccccc1,OCCCc1ccccc1,True,False,1,136.194,136.088815004,1.6115,41.848800000000026,20.23,1,1,3,1,1,10,1,0.3333333333333333,0,54,,,,,,,
OCCCl,OCCCl,True,False,1,80.51400000000001,80.00289246,0.21749999999999997,17.805799999999998,20.23,1,1,1,0,0,4,2,1.0,0,26,,,,,,,
OCCN(CCO)CCO,OCCN(CCO)CCO,True,False,1,149.19,149.10519334,-1.734699999999999,37.6974,63.93000000000001,3,4,6,0,0,10,4,1.0,0,62,,,,,,,
OCCOCCOCCO,OCCOCCOCCO,True,False,1,150.174,150.089208928,-0.9958000000000002,35.809599999999996,58.92,2,4,7,0,0,10,4,1.0,0,62,,,,,,,
OCCOCCOCCOCCO,OCCOCCOCCOCCO,True,False,1,194.22699999999998,194.115423676,-0.979199999999999,46.62860000000003,68.15,2,5,10,0,0,13,5,1.0,0,80,,,,,,,
OCCOc1ccccc1,OCCOc1ccccc1,True,False,1,138.16599999999997,138.06807956,1.0576999999999999,39.02280000000002,29.46,1,2,3,1,1,10,2,0.25,0,54,,,,,,,
OCCS,OCCS,True,False,1,78.136,78.013935812,-0.09150000000000003,20.938799999999993,20.23,2,2,1,0,0,4,2,1.0,0,26,,,,,,,
OCCSCCO,OCCSCCO,True,False,1,122.189,122.04015056,-0.2958,31.496599999999987,40.46,2,3,4,0,0,7,3,1.0,0,44,,,,,,,
OCCc1ccccc1,OCCc1ccccc1,True,False,1,122.16699999999996,122.07316494,1.2214,37.23180000000001,20.23,1,1,2,1,1,9,1,0.25,0,48,,,,,,,
OCc1ccco1,OCc1ccco1,True,False,1,98.10099999999998,98.036779432,0.7719,24.630799999999994,33.370000000000005,1,2,1,1,1,7,2,0.2,0,38,,,,,,,
Oc1c(Cl)cccc1Cl,Oc1c(Cl)cccc1Cl,True,False,1,163.003,161.963920108,2.699,38.12680000000001,20.23,1,1,0,1,1,9,3,0.0,0,48,,,,,,,
Oc1ccc(Br)cc1,Oc1ccc(Br)cc1,True,False,1,173.00900000000001,171.95237688,2.1547,35.80680000000001,20.23,1,1,0,1,1,8,2,0.0,0,42,,,,,,,
Oc1ccc(Cl)cc1,Oc1ccc(Cl)cc1,True,False,1,128.558,128.00289246,2.0456,33.1168,20.23,1,1,0,1,1,8,2,0.0,0,42,,,,,,,
Oc1ccc(F)cc1,Oc1ccc(F)cc1,True,False,1,112.103,112.032443,1.5312999999999999,28.064799999999995,20.23,1,1,0,1,1,8,2,0.0,0,42,,,,,,,
Oc1ccc2ccccc2c1C=NC1CCCCC1N=Cc1c(O)ccc2ccccc12,Oc1ccc2ccccc2c1C=NC1CCCCC1N=Cc1c(O)ccc2ccccc12,True,False,1,422.5280000000001,422.19942807199993,6.253400000000006,132.45759999999996,65.18,2,4,4,5,4,32,4,0.21428571428571427,0,160,,,,,,,
Oc1ccc2ccccc2c1C=NCCN=Cc1c(O)ccc2ccccc12,Oc1ccc2ccccc2c1C=NCCN=Cc1c(O)ccc2ccccc12,True,False,1,368.43600000000004,368.15247788,4.942200000000004,116.1476,65.18,2,4,5,4,4,28,4,0.08333333333333333,0,138,,,,,,,
Oc1ccc2ccccc2c1C=Nc1ccccc1N=Cc1c(O)ccc2ccccc12,Oc1ccc2ccccc2c1C=Nc1ccccc1N=Cc1c(O)ccc2ccccc12,True,False,1,416.48000000000013,416.15247787999994,6.905400000000005,132.17559999999995,65.18,2,4,4,5,5,32,4,0.0,0,154,,,,,,,
Oc1ccccc1C=NCCN=Cc1ccccc1O,Oc1ccccc1C=NCCN=Cc1ccccc1O,True,False,1,268.316,268.121177752,2.635800000000002,81.13560000000003,65.18,2,4,5,2,2,20,4,0.125,0,102,,,,,,,
Oc1ccccc1C=Nc1ccccc1N=Cc1ccccc1O,Oc1ccccc1C=Nc1ccccc1N=Cc1ccccc1O,True,False,1,316.36000000000007,316.12117775199994,4.599000000000004,97.1636,65.18,2,4,4,3,3,24,4,0.0,0,118,,,,,,,
Oc1ccccc1Cl,Oc1ccccc1Cl,True,False,1,128.558,128.00289246,2.0456000000000003,33.1168,20.23,1,1,0,1,1,8,2,0.0,0,42,,,,,,,
[2H]C(Cl)(Cl)Cl,[2H]C(Cl)(Cl)Cl,True,False,1,120.384101778,118.92065981799999,1.9864,21.347,0.0,0,0,0,0,0,4,3,1.0,0,26,,,,,,,
[2H]OC([2H])([2H])C(F)(F)F,[2H]OC([2H])([2H])C(F)(F)F,True,False,1,103.057305334,103.032429614,0.541,13.140800000000002,20.23,1,1,1,0,0,6,4,1.0,0,38,,,,,,,
[BH3-][P+]1(c2ccccc2)c2ccccc2-c2sc3ccccc3c21,[BH3-][P+]1(c2ccccc2)c2ccccc2-c2sc3ccccc3c21,True,False,1,330.201,330.080338542,3.456000000000003,109.464,0.0,0,1,1,5,4,23,3,0.0,0,110,,,,,,,
c1cc(-c2c3ccccc3c(-c3ccc4ccccc4c3)c3ccccc23)cc(-n2c3ccccc3c3ccccc32)c1,c1cc(-c2c3ccccc3c(-c3ccc4ccccc4c3)c3ccccc23)cc(-n2c3ccccc3c3ccccc32)c1,True,False,1,545.6850000000002,545.2143498639999,11.577299999999981,184.1709999999996,4.93,0,0,3,9,9,43,1,0.0,0,200,,,,,,,
c1cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2nsnc2c1,c1cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2nsnc2c1,True,False,1,377.4720000000001,377.09866848,6.455400000000004,117.19000000000004,30.71,0,3,2,6,6,28,4,0.0,0,132,,,,,,,
c1cc(-n2c3ccccc3c3ccccc32)c(-c2nc3ccccn3n2)c(-n2c3ccccc3c3ccccc32)c1,c1cc(-n2c3ccccc3c3ccccc32)c(-c2nc3ccccn3n2)c(-n2c3ccccc3c3ccccc32)c1,True,False,1,525.6150000000001,525.195345736,8.590500000000002,167.1009999999997,40.050000000000004,0,2,3,9,9,41,5,0.0,0,192,,,,,,,
c1cc2c3c(c1)OCCCCCCCCOc1cccc(c1-c1c4ccccc4c-3c3ccccc13)OCCCCCCCCO2,c1cc2c3c(c1)OCCCCCCCCOc1cccc(c1-c1c4ccccc4c-3c3ccccc13)OCCCCCCCCO2,True,False,1,614.8259999999998,614.339609952,11.550599999999983,189.70999999999938,36.92,0,4,0,7,5,46,4,0.38095238095238093,0,238,,,,,,,
c1cc2c3c(c1)OCCCCCCCOc1cccc(c1-c1c4ccccc4c-3c3ccccc13)OCCCCCCCO2,c1cc2c3c(c1)OCCCCCCCOc1cccc(c1-c1c4ccccc4c-3c3ccccc13)OCCCCCCCO2,True,False,1,586.7719999999999,586.308309824,10.770399999999988,180.47599999999946,36.92,0,4,0,7,5,44,4,0.35,0,226,,,,,,,
